no,fetch,update,vm_id,vm_name,cpu_usage,max_cpu,mem_usage,max_mem,cum_netin,cum_netout,rate_netin,rate_netout,bw_usage,max_bw,score,priority,unix_timestamp,timestamp
961,241,27,201,laos-1,0.908941574783547,1,0.8572540283203125,1073741824,333310824,7773421912,90142.53820255508,2405815.4135161703,0.19967663613749803,12500000,1.9658722392413575,1,1750576814,2025-06-22 14:20:14
962,241,27,202,laos-2,0.922323500573112,1,0.8684654235839844,1073741824,312376202,7717015670,94002.91877895112,2662914.526856814,0.22055339565086124,12500000,2.0113423198079574,4,1750576814,2025-06-22 14:20:14
963,241,27,203,laos-3,0.936734805269567,1,0.8573799133300781,1073741824,313828554,7691983379,92744.03834514445,2541456.291122381,0.21073602635740205,12500000,2.004850744957047,3,1750576814,2025-06-22 14:20:14
964,241,27,204,laos-4,0.915117848224885,1,0.8654899597167969,1073741824,312687981,7709088456,95027.32924282484,2524402.3225553134,0.20955437214385106,12500000,1.990162180085533,2,1750576814,2025-06-22 14:20:14
965,242,27,201,laos-1,0.908941574783547,1,0.8572540283203125,1073741824,333310824,7773421912,90142.53820255508,2405815.4135161703,0.19967663613749803,12500000,1.9658722392413575,1,1750576815,2025-06-22 14:20:15
966,242,27,202,laos-2,0.922323500573112,1,0.8684654235839844,1073741824,312376202,7717015670,94002.91877895112,2662914.526856814,0.22055339565086124,12500000,2.0113423198079574,4,1750576815,2025-06-22 14:20:15
967,242,27,203,laos-3,0.936734805269567,1,0.8573799133300781,1073741824,313828554,7691983379,92744.03834514445,2541456.291122381,0.21073602635740205,12500000,2.004850744957047,3,1750576815,2025-06-22 14:20:15
968,242,27,204,laos-4,0.915117848224885,1,0.8654899597167969,1073741824,312687981,7709088456,95027.32924282484,2524402.3225553134,0.20955437214385106,12500000,1.990162180085533,2,1750576815,2025-06-22 14:20:15
969,243,27,202,laos-2,0.922323500573112,1,0.8684654235839844,1073741824,312376202,7717015670,94002.91877895112,2662914.526856814,0.22055339565086124,12500000,2.0113423198079574,4,1750576817,2025-06-22 14:20:17
970,243,27,203,laos-3,0.936734805269567,1,0.8573799133300781,1073741824,313828554,7691983379,92744.03834514445,2541456.291122381,0.21073602635740205,12500000,2.004850744957047,3,1750576817,2025-06-22 14:20:17
971,243,27,204,laos-4,0.915117848224885,1,0.8654899597167969,1073741824,312687981,7709088456,95027.32924282484,2524402.3225553134,0.20955437214385106,12500000,1.990162180085533,2,1750576817,2025-06-22 14:20:17
972,243,27,201,laos-1,0.908941574783547,1,0.8572540283203125,1073741824,333310824,7773421912,90142.53820255508,2405815.4135161703,0.19967663613749803,12500000,1.9658722392413575,1,1750576817,2025-06-22 14:20:17
973,244,27,204,laos-4,0.915117848224885,1,0.8654899597167969,1073741824,312687981,7709088456,95027.32924282484,2524402.3225553134,0.20955437214385106,12500000,1.990162180085533,2,1750576818,2025-06-22 14:20:18
974,244,27,201,laos-1,0.908941574783547,1,0.8572540283203125,1073741824,333310824,7773421912,90142.53820255508,2405815.4135161703,0.19967663613749803,12500000,1.9658722392413575,1,1750576818,2025-06-22 14:20:18
975,244,27,202,laos-2,0.922323500573112,1,0.8684654235839844,1073741824,312376202,7717015670,94002.91877895112,2662914.526856814,0.22055339565086124,12500000,2.0113423198079574,4,1750576818,2025-06-22 14:20:18
976,244,27,203,laos-3,0.936734805269567,1,0.8573799133300781,1073741824,313828554,7691983379,92744.03834514445,2541456.291122381,0.21073602635740205,12500000,2.004850744957047,3,1750576818,2025-06-22 14:20:18
977,245,27,204,laos-4,0.915117848224885,1,0.8654899597167969,1073741824,312687981,7709088456,95027.32924282484,2524402.3225553134,0.20955437214385106,12500000,1.990162180085533,2,1750576819,2025-06-22 14:20:19
978,245,27,201,laos-1,0.908941574783547,1,0.8572540283203125,1073741824,333310824,7773421912,90142.53820255508,2405815.4135161703,0.19967663613749803,12500000,1.9658722392413575,1,1750576819,2025-06-22 14:20:19
979,245,27,202,laos-2,0.922323500573112,1,0.8684654235839844,1073741824,312376202,7717015670,94002.91877895112,2662914.526856814,0.22055339565086124,12500000,2.0113423198079574,4,1750576819,2025-06-22 14:20:19
980,245,27,203,laos-3,0.936734805269567,1,0.8573799133300781,1073741824,313828554,7691983379,92744.03834514445,2541456.291122381,0.21073602635740205,12500000,2.004850744957047,3,1750576819,2025-06-22 14:20:19
981,246,27,201,laos-1,0.908941574783547,1,0.8572540283203125,1073741824,333310824,7773421912,90142.53820255508,2405815.4135161703,0.19967663613749803,12500000,1.9658722392413575,1,1750576820,2025-06-22 14:20:20
982,246,27,202,laos-2,0.922323500573112,1,0.8684654235839844,1073741824,312376202,7717015670,94002.91877895112,2662914.526856814,0.22055339565086124,12500000,2.0113423198079574,4,1750576820,2025-06-22 14:20:20
983,246,27,203,laos-3,0.936734805269567,1,0.8573799133300781,1073741824,313828554,7691983379,92744.03834514445,2541456.291122381,0.21073602635740205,12500000,2.004850744957047,3,1750576820,2025-06-22 14:20:20
984,246,27,204,laos-4,0.915117848224885,1,0.8654899597167969,1073741824,312687981,7709088456,95027.32924282484,2524402.3225553134,0.20955437214385106,12500000,1.990162180085533,2,1750576820,2025-06-22 14:20:20
985,247,27,201,laos-1,0.908941574783547,1,0.8572540283203125,1073741824,333310824,7773421912,90142.53820255508,2405815.4135161703,0.19967663613749803,12500000,1.9658722392413575,1,1750576821,2025-06-22 14:20:21
986,247,27,202,laos-2,0.922323500573112,1,0.8684654235839844,1073741824,312376202,7717015670,94002.91877895112,2662914.526856814,0.22055339565086124,12500000,2.0113423198079574,4,1750576821,2025-06-22 14:20:21
987,247,27,203,laos-3,0.936734805269567,1,0.8573799133300781,1073741824,313828554,7691983379,92744.03834514445,2541456.291122381,0.21073602635740205,12500000,2.004850744957047,3,1750576821,2025-06-22 14:20:21
988,247,27,204,laos-4,0.915117848224885,1,0.8654899597167969,1073741824,312687981,7709088456,95027.32924282484,2524402.3225553134,0.20955437214385106,12500000,1.990162180085533,2,1750576821,2025-06-22 14:20:21
989,248,27,203,laos-3,0.936734805269567,1,0.8573799133300781,1073741824,313828554,7691983379,92744.03834514445,2541456.291122381,0.21073602635740205,12500000,2.004850744957047,3,1750576822,2025-06-22 14:20:22
990,248,27,204,laos-4,0.915117848224885,1,0.8654899597167969,1073741824,312687981,7709088456,95027.32924282484,2524402.3225553134,0.20955437214385106,12500000,1.990162180085533,2,1750576822,2025-06-22 14:20:22
991,248,27,201,laos-1,0.908941574783547,1,0.8572540283203125,1073741824,333310824,7773421912,90142.53820255508,2405815.4135161703,0.19967663613749803,12500000,1.9658722392413575,1,1750576822,2025-06-22 14:20:22
992,248,27,202,laos-2,0.922323500573112,1,0.8684654235839844,1073741824,312376202,7717015670,94002.91877895112,2662914.526856814,0.22055339565086124,12500000,2.0113423198079574,4,1750576822,2025-06-22 14:20:22
993,249,27,202,laos-2,0.922323500573112,1,0.8684654235839844,1073741824,312376202,7717015670,94002.91877895112,2662914.526856814,0.22055339565086124,12500000,2.0113423198079574,4,1750576823,2025-06-22 14:20:23
994,249,27,203,laos-3,0.936734805269567,1,0.8573799133300781,1073741824,313828554,7691983379,92744.03834514445,2541456.291122381,0.21073602635740205,12500000,2.004850744957047,3,1750576823,2025-06-22 14:20:23
995,249,27,204,laos-4,0.915117848224885,1,0.8654899597167969,1073741824,312687981,7709088456,95027.32924282484,2524402.3225553134,0.20955437214385106,12500000,1.990162180085533,2,1750576823,2025-06-22 14:20:23
996,249,27,201,laos-1,0.908941574783547,1,0.8572540283203125,1073741824,333310824,7773421912,90142.53820255508,2405815.4135161703,0.19967663613749803,12500000,1.9658722392413575,1,1750576823,2025-06-22 14:20:23
997,250,28,204,laos-4,0.91273591094344,1,0.8659706115722656,1073741824,312787189,7711829258,92131.57631287588,2545302.8850645395,0.21099475691019323,12500000,1.9897012794258988,1,1750576824,2025-06-22 14:20:24
998,250,28,201,laos-1,0.950469127373504,1,0.8538627624511719,1073741824,333414432,7776333442,96217.72799194061,2703852.99957894,0.22400565820567045,12500000,2.0283375480303465,3,1750576824,2025-06-22 14:20:24
999,250,28,202,laos-2,0.972905093899488,1,0.86981201171875,1073741824,312480445,7719825251,96807.43397289654,2609175.9365041745,0.21647866963816567,12500000,2.059195775256404,4,1750576824,2025-06-22 14:20:24
1000,250,28,203,laos-3,0.947409677392688,1,0.8614234924316406,1073741824,313935601,7694828552,99411.42699746416,2642229.1889044633,0.2193312492721542,12500000,2.028164419096483,2,1750576824,2025-06-22 14:20:24
1001,251,28,201,laos-1,0.950469127373504,1,0.8538627624511719,1073741824,333414432,7776333442,96217.72799194061,2703852.99957894,0.22400565820567045,12500000,2.0283375480303465,3,1750576825,2025-06-22 14:20:25
1002,251,28,202,laos-2,0.972905093899488,1,0.86981201171875,1073741824,312480445,7719825251,96807.43397289654,2609175.9365041745,0.21647866963816567,12500000,2.059195775256404,4,1750576825,2025-06-22 14:20:25
1003,251,28,203,laos-3,0.947409677392688,1,0.8614234924316406,1073741824,313935601,7694828552,99411.42699746416,2642229.1889044633,0.2193312492721542,12500000,2.028164419096483,2,1750576825,2025-06-22 14:20:25
1004,251,28,204,laos-4,0.91273591094344,1,0.8659706115722656,1073741824,312787189,7711829258,92131.57631287588,2545302.8850645395,0.21099475691019323,12500000,1.9897012794258988,1,1750576825,2025-06-22 14:20:25
1005,252,28,201,laos-1,0.950469127373504,1,0.8538627624511719,1073741824,333414432,7776333442,96217.72799194061,2703852.99957894,0.22400565820567045,12500000,2.0283375480303465,3,1750576826,2025-06-22 14:20:26
1006,252,28,202,laos-2,0.972905093899488,1,0.86981201171875,1073741824,312480445,7719825251,96807.43397289654,2609175.9365041745,0.21647866963816567,12500000,2.059195775256404,4,1750576826,2025-06-22 14:20:26
1007,252,28,203,laos-3,0.947409677392688,1,0.8614234924316406,1073741824,313935601,7694828552,99411.42699746416,2642229.1889044633,0.2193312492721542,12500000,2.028164419096483,2,1750576826,2025-06-22 14:20:26
1008,252,28,204,laos-4,0.91273591094344,1,0.8659706115722656,1073741824,312787189,7711829258,92131.57631287588,2545302.8850645395,0.21099475691019323,12500000,1.9897012794258988,1,1750576826,2025-06-22 14:20:26
1009,253,28,202,laos-2,0.972905093899488,1,0.86981201171875,1073741824,312480445,7719825251,96807.43397289654,2609175.9365041745,0.21647866963816567,12500000,2.059195775256404,4,1750576827,2025-06-22 14:20:27
1010,253,28,203,laos-3,0.947409677392688,1,0.8614234924316406,1073741824,313935601,7694828552,99411.42699746416,2642229.1889044633,0.2193312492721542,12500000,2.028164419096483,2,1750576827,2025-06-22 14:20:27
1011,253,28,204,laos-4,0.91273591094344,1,0.8659706115722656,1073741824,312787189,7711829258,92131.57631287588,2545302.8850645395,0.21099475691019323,12500000,1.9897012794258988,1,1750576827,2025-06-22 14:20:27
1012,253,28,201,laos-1,0.950469127373504,1,0.8538627624511719,1073741824,333414432,7776333442,96217.72799194061,2703852.99957894,0.22400565820567045,12500000,2.0283375480303465,3,1750576827,2025-06-22 14:20:27
1013,254,28,201,laos-1,0.950469127373504,1,0.8538627624511719,1073741824,333414432,7776333442,96217.72799194061,2703852.99957894,0.22400565820567045,12500000,2.0283375480303465,3,1750576828,2025-06-22 14:20:28
1014,254,28,202,laos-2,0.972905093899488,1,0.86981201171875,1073741824,312480445,7719825251,96807.43397289654,2609175.9365041745,0.21647866963816567,12500000,2.059195775256404,4,1750576828,2025-06-22 14:20:28
1015,254,28,203,laos-3,0.947409677392688,1,0.8614234924316406,1073741824,313935601,7694828552,99411.42699746416,2642229.1889044633,0.2193312492721542,12500000,2.028164419096483,2,1750576828,2025-06-22 14:20:28
1016,254,28,204,laos-4,0.91273591094344,1,0.8659706115722656,1073741824,312787189,7711829258,92131.57631287588,2545302.8850645395,0.21099475691019323,12500000,1.9897012794258988,1,1750576828,2025-06-22 14:20:28
1017,255,28,204,laos-4,0.91273591094344,1,0.8659706115722656,1073741824,312787189,7711829258,92131.57631287588,2545302.8850645395,0.21099475691019323,12500000,1.9897012794258988,1,1750576829,2025-06-22 14:20:29
1018,255,28,201,laos-1,0.950469127373504,1,0.8538627624511719,1073741824,333414432,7776333442,96217.72799194061,2703852.99957894,0.22400565820567045,12500000,2.0283375480303465,3,1750576829,2025-06-22 14:20:29
1019,255,28,202,laos-2,0.972905093899488,1,0.86981201171875,1073741824,312480445,7719825251,96807.43397289654,2609175.9365041745,0.21647866963816567,12500000,2.059195775256404,4,1750576829,2025-06-22 14:20:29
1020,255,28,203,laos-3,0.947409677392688,1,0.8614234924316406,1073741824,313935601,7694828552,99411.42699746416,2642229.1889044633,0.2193312492721542,12500000,2.028164419096483,2,1750576829,2025-06-22 14:20:29
1021,256,28,203,laos-3,0.947409677392688,1,0.8614234924316406,1073741824,313935601,7694828552,99411.42699746416,2642229.1889044633,0.2193312492721542,12500000,2.028164419096483,2,1750576831,2025-06-22 14:20:31
1022,256,28,204,laos-4,0.91273591094344,1,0.8659706115722656,1073741824,312787189,7711829258,92131.57631287588,2545302.8850645395,0.21099475691019323,12500000,1.9897012794258988,1,1750576831,2025-06-22 14:20:31
1023,256,28,201,laos-1,0.950469127373504,1,0.8538627624511719,1073741824,333414432,7776333442,96217.72799194061,2703852.99957894,0.22400565820567045,12500000,2.0283375480303465,3,1750576831,2025-06-22 14:20:31
1024,256,28,202,laos-2,0.972905093899488,1,0.86981201171875,1073741824,312480445,7719825251,96807.43397289654,2609175.9365041745,0.21647866963816567,12500000,2.059195775256404,4,1750576831,2025-06-22 14:20:31
1025,257,28,201,laos-1,0.950469127373504,1,0.8538627624511719,1073741824,333414432,7776333442,96217.72799194061,2703852.99957894,0.22400565820567045,12500000,2.0283375480303465,3,1750576832,2025-06-22 14:20:32
1026,257,28,202,laos-2,0.972905093899488,1,0.86981201171875,1073741824,312480445,7719825251,96807.43397289654,2609175.9365041745,0.21647866963816567,12500000,2.059195775256404,4,1750576832,2025-06-22 14:20:32
1027,257,28,203,laos-3,0.947409677392688,1,0.8614234924316406,1073741824,313935601,7694828552,99411.42699746416,2642229.1889044633,0.2193312492721542,12500000,2.028164419096483,2,1750576832,2025-06-22 14:20:32
1028,257,28,204,laos-4,0.91273591094344,1,0.8659706115722656,1073741824,312787189,7711829258,92131.57631287588,2545302.8850645395,0.21099475691019323,12500000,1.9897012794258988,1,1750576832,2025-06-22 14:20:32
1029,258,28,202,laos-2,0.972905093899488,1,0.86981201171875,1073741824,312480445,7719825251,96807.43397289654,2609175.9365041745,0.21647866963816567,12500000,2.059195775256404,4,1750576833,2025-06-22 14:20:33
1030,258,28,203,laos-3,0.947409677392688,1,0.8614234924316406,1073741824,313935601,7694828552,99411.42699746416,2642229.1889044633,0.2193312492721542,12500000,2.028164419096483,2,1750576833,2025-06-22 14:20:33
1031,258,28,204,laos-4,0.91273591094344,1,0.8659706115722656,1073741824,312787189,7711829258,92131.57631287588,2545302.8850645395,0.21099475691019323,12500000,1.9897012794258988,1,1750576833,2025-06-22 14:20:33
1032,258,28,201,laos-1,0.950469127373504,1,0.8538627624511719,1073741824,333414432,7776333442,96217.72799194061,2703852.99957894,0.22400565820567045,12500000,2.0283375480303465,3,1750576833,2025-06-22 14:20:33
1033,259,28,201,laos-1,0.950469127373504,1,0.8538627624511719,1073741824,333414432,7776333442,96217.72799194061,2703852.99957894,0.22400565820567045,12500000,2.0283375480303465,3,1750576834,2025-06-22 14:20:34
1034,259,28,202,laos-2,0.972905093899488,1,0.86981201171875,1073741824,312480445,7719825251,96807.43397289654,2609175.9365041745,0.21647866963816567,12500000,2.059195775256404,4,1750576834,2025-06-22 14:20:34
1035,259,28,203,laos-3,0.947409677392688,1,0.8614234924316406,1073741824,313935601,7694828552,99411.42699746416,2642229.1889044633,0.2193312492721542,12500000,2.028164419096483,2,1750576834,2025-06-22 14:20:34
1036,259,28,204,laos-4,0.91273591094344,1,0.8659706115722656,1073741824,312787189,7711829258,92131.57631287588,2545302.8850645395,0.21099475691019323,12500000,1.9897012794258988,1,1750576834,2025-06-22 14:20:34
1037,260,29,201,laos-1,0.976474377030614,1,0.8581886291503906,1073741824,333517378,7779210677,95067.26258625876,2657032.3787944578,0.22016797131045732,12500000,2.054830977491462,4,1750576835,2025-06-22 14:20:35
1038,260,29,202,laos-2,0.883868798597784,1,0.8698196411132812,1073741824,312575053,7722349715,87367.39240728896,2331259.903032242,0.19349018363516246,12500000,1.9471786233462276,1,1750576835,2025-06-22 14:20:35
1039,260,29,203,laos-3,0.909592570384681,1,0.8621177673339844,1073741824,314034278,7697557536,91124.98076879389,2520127.431096874,0.20890019294925344,12500000,1.980610530667919,3,1750576835,2025-06-22 14:20:35
1040,260,29,204,laos-4,0.905476766898778,1,0.86627197265625,1073741824,312886633,7714465660,91833.28017240025,2434630.9833984594,0.20211714108566878,12500000,1.9738658806406968,2,1750576835,2025-06-22 14:20:35
1041,261,29,201,laos-1,0.976474377030614,1,0.8581886291503906,1073741824,333517378,7779210677,95067.26258625876,2657032.3787944578,0.22016797131045732,12500000,2.054830977491462,4,1750576836,2025-06-22 14:20:36
1042,261,29,202,laos-2,0.883868798597784,1,0.8698196411132812,1073741824,312575053,7722349715,87367.39240728896,2331259.903032242,0.19349018363516246,12500000,1.9471786233462276,1,1750576836,2025-06-22 14:20:36
1043,261,29,203,laos-3,0.909592570384681,1,0.8621177673339844,1073741824,314034278,7697557536,91124.98076879389,2520127.431096874,0.20890019294925344,12500000,1.980610530667919,3,1750576836,2025-06-22 14:20:36
1044,261,29,204,laos-4,0.905476766898778,1,0.86627197265625,1073741824,312886633,7714465660,91833.28017240025,2434630.9833984594,0.20211714108566878,12500000,1.9738658806406968,2,1750576836,2025-06-22 14:20:36
1045,262,29,202,laos-2,0.883868798597784,1,0.8698196411132812,1073741824,312575053,7722349715,87367.39240728896,2331259.903032242,0.19349018363516246,12500000,1.9471786233462276,1,1750576837,2025-06-22 14:20:37
1046,262,29,203,laos-3,0.909592570384681,1,0.8621177673339844,1073741824,314034278,7697557536,91124.98076879389,2520127.431096874,0.20890019294925344,12500000,1.980610530667919,3,1750576837,2025-06-22 14:20:37
1047,262,29,204,laos-4,0.905476766898778,1,0.86627197265625,1073741824,312886633,7714465660,91833.28017240025,2434630.9833984594,0.20211714108566878,12500000,1.9738658806406968,2,1750576837,2025-06-22 14:20:37
1048,262,29,201,laos-1,0.976474377030614,1,0.8581886291503906,1073741824,333517378,7779210677,95067.26258625876,2657032.3787944578,0.22016797131045732,12500000,2.054830977491462,4,1750576837,2025-06-22 14:20:37
1049,263,29,201,laos-1,0.976474377030614,1,0.8581886291503906,1073741824,333517378,7779210677,95067.26258625876,2657032.3787944578,0.22016797131045732,12500000,2.054830977491462,4,1750576838,2025-06-22 14:20:38
1050,263,29,202,laos-2,0.883868798597784,1,0.8698196411132812,1073741824,312575053,7722349715,87367.39240728896,2331259.903032242,0.19349018363516246,12500000,1.9471786233462276,1,1750576838,2025-06-22 14:20:38
1051,263,29,203,laos-3,0.909592570384681,1,0.8621177673339844,1073741824,314034278,7697557536,91124.98076879389,2520127.431096874,0.20890019294925344,12500000,1.980610530667919,3,1750576838,2025-06-22 14:20:38
1052,263,29,204,laos-4,0.905476766898778,1,0.86627197265625,1073741824,312886633,7714465660,91833.28017240025,2434630.9833984594,0.20211714108566878,12500000,1.9738658806406968,2,1750576838,2025-06-22 14:20:38
1053,264,29,204,laos-4,0.905476766898778,1,0.86627197265625,1073741824,312886633,7714465660,91833.28017240025,2434630.9833984594,0.20211714108566878,12500000,1.9738658806406968,2,1750576839,2025-06-22 14:20:39
1054,264,29,201,laos-1,0.976474377030614,1,0.8581886291503906,1073741824,333517378,7779210677,95067.26258625876,2657032.3787944578,0.22016797131045732,12500000,2.054830977491462,4,1750576839,2025-06-22 14:20:39
1055,264,29,202,laos-2,0.883868798597784,1,0.8698196411132812,1073741824,312575053,7722349715,87367.39240728896,2331259.903032242,0.19349018363516246,12500000,1.9471786233462276,1,1750576839,2025-06-22 14:20:39
1056,264,29,203,laos-3,0.909592570384681,1,0.8621177673339844,1073741824,314034278,7697557536,91124.98076879389,2520127.431096874,0.20890019294925344,12500000,1.980610530667919,3,1750576839,2025-06-22 14:20:39
1057,265,29,201,laos-1,0.976474377030614,1,0.8581886291503906,1073741824,333517378,7779210677,95067.26258625876,2657032.3787944578,0.22016797131045732,12500000,2.054830977491462,4,1750576840,2025-06-22 14:20:40
1058,265,29,202,laos-2,0.883868798597784,1,0.8698196411132812,1073741824,312575053,7722349715,87367.39240728896,2331259.903032242,0.19349018363516246,12500000,1.9471786233462276,1,1750576840,2025-06-22 14:20:40
1059,265,29,203,laos-3,0.909592570384681,1,0.8621177673339844,1073741824,314034278,7697557536,91124.98076879389,2520127.431096874,0.20890019294925344,12500000,1.980610530667919,3,1750576840,2025-06-22 14:20:40
1060,265,29,204,laos-4,0.905476766898778,1,0.86627197265625,1073741824,312886633,7714465660,91833.28017240025,2434630.9833984594,0.20211714108566878,12500000,1.9738658806406968,2,1750576840,2025-06-22 14:20:40
1061,266,29,202,laos-2,0.883868798597784,1,0.8698196411132812,1073741824,312575053,7722349715,87367.39240728896,2331259.903032242,0.19349018363516246,12500000,1.9471786233462276,1,1750576841,2025-06-22 14:20:41
1062,266,29,203,laos-3,0.909592570384681,1,0.8621177673339844,1073741824,314034278,7697557536,91124.98076879389,2520127.431096874,0.20890019294925344,12500000,1.980610530667919,3,1750576841,2025-06-22 14:20:41
1063,266,29,204,laos-4,0.905476766898778,1,0.86627197265625,1073741824,312886633,7714465660,91833.28017240025,2434630.9833984594,0.20211714108566878,12500000,1.9738658806406968,2,1750576841,2025-06-22 14:20:41
1064,266,29,201,laos-1,0.976474377030614,1,0.8581886291503906,1073741824,333517378,7779210677,95067.26258625876,2657032.3787944578,0.22016797131045732,12500000,2.054830977491462,4,1750576841,2025-06-22 14:20:41
1065,267,29,204,laos-4,0.905476766898778,1,0.86627197265625,1073741824,312886633,7714465660,91833.28017240025,2434630.9833984594,0.20211714108566878,12500000,1.9738658806406968,2,1750576842,2025-06-22 14:20:42
1066,267,29,201,laos-1,0.976474377030614,1,0.8581886291503906,1073741824,333517378,7779210677,95067.26258625876,2657032.3787944578,0.22016797131045732,12500000,2.054830977491462,4,1750576842,2025-06-22 14:20:42
1067,267,29,202,laos-2,0.883868798597784,1,0.8698196411132812,1073741824,312575053,7722349715,87367.39240728896,2331259.903032242,0.19349018363516246,12500000,1.9471786233462276,1,1750576842,2025-06-22 14:20:42
1068,267,29,203,laos-3,0.909592570384681,1,0.8621177673339844,1073741824,314034278,7697557536,91124.98076879389,2520127.431096874,0.20890019294925344,12500000,1.980610530667919,3,1750576842,2025-06-22 14:20:42
1069,268,29,201,laos-1,0.976474377030614,1,0.8581886291503906,1073741824,333517378,7779210677,95067.26258625876,2657032.3787944578,0.22016797131045732,12500000,2.054830977491462,4,1750576844,2025-06-22 14:20:44
1070,268,29,202,laos-2,0.883868798597784,1,0.8698196411132812,1073741824,312575053,7722349715,87367.39240728896,2331259.903032242,0.19349018363516246,12500000,1.9471786233462276,1,1750576844,2025-06-22 14:20:44
1071,268,29,203,laos-3,0.909592570384681,1,0.8621177673339844,1073741824,314034278,7697557536,91124.98076879389,2520127.431096874,0.20890019294925344,12500000,1.980610530667919,3,1750576844,2025-06-22 14:20:44
1072,268,29,204,laos-4,0.905476766898778,1,0.86627197265625,1073741824,312886633,7714465660,91833.28017240025,2434630.9833984594,0.20211714108566878,12500000,1.9738658806406968,2,1750576844,2025-06-22 14:20:44
1073,269,29,202,laos-2,0.883868798597784,1,0.8698196411132812,1073741824,312575053,7722349715,87367.39240728896,2331259.903032242,0.19349018363516246,12500000,1.9471786233462276,1,1750576845,2025-06-22 14:20:45
1074,269,29,203,laos-3,0.909592570384681,1,0.8621177673339844,1073741824,314034278,7697557536,91124.98076879389,2520127.431096874,0.20890019294925344,12500000,1.980610530667919,3,1750576845,2025-06-22 14:20:45
1075,269,29,204,laos-4,0.905476766898778,1,0.86627197265625,1073741824,312886633,7714465660,91833.28017240025,2434630.9833984594,0.20211714108566878,12500000,1.9738658806406968,2,1750576845,2025-06-22 14:20:45
1076,269,29,201,laos-1,0.976474377030614,1,0.8581886291503906,1073741824,333517378,7779210677,95067.26258625876,2657032.3787944578,0.22016797131045732,12500000,2.054830977491462,4,1750576845,2025-06-22 14:20:45
1077,270,30,203,laos-3,0.977267262698823,1,0.8621177673339844,1073741824,314146098,7700731398,103759.14886691242,2945065.4600343085,0.24390596871209766,12500000,2.083290998744905,4,1750576846,2025-06-22 14:20:46
1078,270,30,204,laos-4,0.95949876701339,1,0.8665122985839844,1073741824,313000646,7717476484,105794.06045218463,2793780.5010559177,0.2319659649206482,12500000,2.0579770305180225,2,1750576846,2025-06-22 14:20:46
1079,270,30,201,laos-1,0.897776624106096,1,0.858428955078125,1073741824,333621803,7782117460,96897.23770727355,2697239.581656325,0.2235309455490879,12500000,1.979736524733309,1,1750576846,2025-06-22 14:20:46
1080,270,30,202,laos-2,0.955758031079615,1,0.8702507019042969,1073741824,312688221,7725683482,105009.97459283442,3093443.2699034163,0.25587625955970006,12500000,2.081884992543612,3,1750576846,2025-06-22 14:20:46
1081,271,30,201,laos-1,0.897776624106096,1,0.858428955078125,1073741824,333621803,7782117460,96897.23770727355,2697239.581656325,0.2235309455490879,12500000,1.979736524733309,1,1750576847,2025-06-22 14:20:47
1082,271,30,202,laos-2,0.955758031079615,1,0.8702507019042969,1073741824,312688221,7725683482,105009.97459283442,3093443.2699034163,0.25587625955970006,12500000,2.081884992543612,3,1750576847,2025-06-22 14:20:47
1083,271,30,203,laos-3,0.977267262698823,1,0.8621177673339844,1073741824,314146098,7700731398,103759.14886691242,2945065.4600343085,0.24390596871209766,12500000,2.083290998744905,4,1750576847,2025-06-22 14:20:47
1084,271,30,204,laos-4,0.95949876701339,1,0.8665122985839844,1073741824,313000646,7717476484,105794.06045218463,2793780.5010559177,0.2319659649206482,12500000,2.0579770305180225,2,1750576847,2025-06-22 14:20:47
1085,272,30,201,laos-1,0.897776624106096,1,0.858428955078125,1073741824,333621803,7782117460,96897.23770727355,2697239.581656325,0.2235309455490879,12500000,1.979736524733309,1,1750576848,2025-06-22 14:20:48
1086,272,30,202,laos-2,0.955758031079615,1,0.8702507019042969,1073741824,312688221,7725683482,105009.97459283442,3093443.2699034163,0.25587625955970006,12500000,2.081884992543612,3,1750576848,2025-06-22 14:20:48
1087,272,30,203,laos-3,0.977267262698823,1,0.8621177673339844,1073741824,314146098,7700731398,103759.14886691242,2945065.4600343085,0.24390596871209766,12500000,2.083290998744905,4,1750576848,2025-06-22 14:20:48
1088,272,30,204,laos-4,0.95949876701339,1,0.8665122985839844,1073741824,313000646,7717476484,105794.06045218463,2793780.5010559177,0.2319659649206482,12500000,2.0579770305180225,2,1750576848,2025-06-22 14:20:48
1089,273,30,204,laos-4,0.95949876701339,1,0.8665122985839844,1073741824,313000646,7717476484,105794.06045218463,2793780.5010559177,0.2319659649206482,12500000,2.0579770305180225,2,1750576849,2025-06-22 14:20:49
1090,273,30,201,laos-1,0.897776624106096,1,0.858428955078125,1073741824,333621803,7782117460,96897.23770727355,2697239.581656325,0.2235309455490879,12500000,1.979736524733309,1,1750576849,2025-06-22 14:20:49
1091,273,30,202,laos-2,0.955758031079615,1,0.8702507019042969,1073741824,312688221,7725683482,105009.97459283442,3093443.2699034163,0.25587625955970006,12500000,2.081884992543612,3,1750576849,2025-06-22 14:20:49
1092,273,30,203,laos-3,0.977267262698823,1,0.8621177673339844,1073741824,314146098,7700731398,103759.14886691242,2945065.4600343085,0.24390596871209766,12500000,2.083290998744905,4,1750576849,2025-06-22 14:20:49
